"app_id","first_payment","second_payment","tot_users","avg_daily_users","avg_daily_admins","avg_daily_msgs","avg_daily_cmts","avg_daily_mails","avg_daily_cnvs","sum_tot_dur","old_id","time_to_trial"
6985,4900,4900,8461,70,3.54,0.41,2.89,1.73,155.39,,691,427
34432,7300,7300,34,0,3.61,0.5600000000000001,0.2,0.02,0.72,15095,4908,0
46590,7900,7900,1889,0,1,0.07000000000000001,0,0,0,,5327,0
107971,4900,0,1,0,2,0,0,0,0,,7367,0
13626,4900,4900,1184,10,8.56,0.14,0.15,0.07000000000000001,10.77,561548,5419,366
14446,4900,4900,20,0,2.68,0.4,0.33,0.05,1.23,,2137,69
8871,4900,4900,189,1,2.05,0.04,0.01,0,2.45,48794,2286,61
3529,4900,8200,13477,105,9.83,1.87,4.29,1.34,181.74,485168,119,3
3158,9300,9300,8584,219,5.52,0.08,1.16,0.24,18.47,,245,5
23315,35780,85000,136331,3399,3.5,0.12,0.04,0.04,7.19,435037,4357,0
21037,14900,14900,6257,70,6.21,1.23,3.7,0.76,72.19,678098,3915,0
22830,4900,4900,25,3,2.17,0.28,0.34,0.03,0.62,395102,4250,0
16350,4900,4900,194,1,6.28,0.03,0,0,0.52,84829,2719,0
17313,4900,4900,176,1,0.97,0.05,0.16,0.11,0.02,20259,3172,0
58099,4900,0,1,0,0.35,0.12,0.06,0.03,0.06,,5583,0
17043,4900,4900,202,1,2,0.09,0.09,0.04,0.09,45491,3006,0
16319,4900,4900,89,0,3,0.04,0.01,0,0.47,326204,2724,0
17432,4900,4900,60,1,2.84,0.12,0.1,0.01,0.17,,3115,0
18741,14900,0,514,2,8.74,0.34,0.35,0.04,1.09,394681,3530,0
14746,4900,4900,27,0,1,0.15,0.03,0,0.18,31387,2470,0
21868,4900,4900,7402,222,6.8,9,23.1,2.49,143.01,219590,4070,0
13852,4900,4900,307,5,2.94,0.28,0.13,0,0.57,,1932,0
39971,4900,4900,387,42,11.65,0.61,0.76,0.18,3.22,508446,5019,0
10567,4900,4900,1894,10,4.39,0.68,1.28,0.51,0.48,,987,0
34412,0,0,658,30,5.37,1.38,2.54,1.62,10.81,127519,5004,0
63009,5900,5900,3251,335,2.45,0,0.18,0,0,200387,6081,0
55367,4900,0,2023,72,1,0.1,0,0,0.03,593389,5531,0
40039,4900,4900,223,0,2,8.84,0.34,8.800000000000001,8.779999999999999,1801955,5020,0
109406,8700,18210,3168,29,3.96,0.9,6.96,0.75,17.42,45768,7757,0
113609,7890,7890,131,0,1,0,0,0,0,93294,8160,0
132214,5700,5700,45,5,1,0,0,0,0,42919,10836,0
125711,5300,5300,7,0,1,0.54,0.15,0,0.31,60164,10055,0
118864,9180,9180,83,4,3.75,0.67,0.08,0,0.83,299753,8982,0
147436,0,0,2,1,2,1.5,0,0,0.5,231165,13649,0
128243,5300,6140,849,12,4.73,0.73,0.64,0.09,5.73,43859,10373,0
135487,10600,0,1,1,1,0,0,0,0,3322,11360,0
137496,8940,0,639,93,8,3,37.5,0,18.25,1368980,11647,0
132225,5700,5700,0,0,1,0.14,0,0,0,831558,10843,0
120527,4900,4900,88,10,2.56,0,0,0,0,14815,9204,0
105095,0,0,1,0,1,0,0,0,0,9453,6663,0
101347,5700,5700,0,0,2,0.5,0,0,0,13665,6515,0
73797,0,0,2,0,1,0,0,0,0,26083,5896,0
127090,9470,9470,24,0,2.67,0.83,0.75,0,0.5,4296,10213,0
118306,9180,9180,487,9,7.09,0.18,1,0,4.27,16285,8881,0
130723,18210,19270,3295,32,7.89,1.11,6.44,0.33,30.22,259828,10632,0
132886,10600,12690,868,44,1.5,0.17,1.33,0,0.83,770053,10982,0
130278,0,0,220,0,2,0,0,0,0,6554,10579,0
123951,4900,4900,49,4,3,0.14,0.14,0,0.14,8997,9866,0
138727,12180,0,752,0,7,0.67,0,0.67,0.67,14812,11825,0
128670,4900,0,34837,1443,1,0.27,0,0,0,10181,10776,1
118700,0,0,5,0,5,0.23,0.15,0,0.08,81205,8953,0
74496,15900,7900,577,6,1.75,0.88,0.38,0.25,0.38,67098,5920,0
123309,5890,6840,704,13,5,4.33,5.17,4,13.83,870258,9731,0
138593,0,0,9,1,1.75,0.75,0.75,0.25,0.75,13137,14357,1
108571,5700,5700,80,2,2,1.33,0,0,0,50096,7472,0
92402,35100,17150,2079,151,11.4,3.2,9.6,2.4,34.2,3536921,6319,0
13314,0,0,2,0,1,0.15,0.08,0,0.11,,1739,0
50,6550,12560,4939,13,1.4,0.15,0.9,0.04,0.01,575,108,365
10952,26300,28500,47390,151,8.529999999999999,0.64,3.71,2.54,499.05,129829,1113,0
21091,6000,6000,2180,76,9.73,4.2,17.07,1.81,106.79,235768,3946,0
14405,6000,15900,27745,205,1.88,0.18,1,0.76,105.47,187141,3102,358
17181,4900,4900,2134,10,3.12,0.53,0.86,0.22,20.23,188966,3033,0
17765,7100,9300,8486,335,5.01,1.77,12.11,10.1,172.02,260994,3230,0
21313,0,0,13,0,0.09,0.06,0.02,0,0.03,,3974,0
5579,4900,4900,1755,23,1,0.06,0.09,0.03,0.02,,266,0
19398,0,0,1961,16,1,0.16,0.3,0.02,1.21,204168,3694,0
16419,4900,4900,2339,78,3.59,0.43,1.94,2.11,13.38,518476,2747,0
11040,4900,4900,172,1,1.33,0.03,0,0,2.41,97339,2186,64
18232,14900,14900,27336,154,2.97,6.8,11.5,1.47,2329.66,218485,3459,0
20962,24800,21500,33256,527,4.32,7.82,67.73,12.38,2842.57,9616534,3901,0
23324,14900,14900,7868,25,2.72,0.47,0.15,0.09,292.15,46625,4362,0
16789,18100,15900,42160,323,5.25,0.2,0.62,0.73,118.04,69636,2935,0
22944,14900,0,43,0,1.24,0.03,0.01,0,0.01,5070,4320,0
439,4900,4900,135,5,2.52,0.03,0.01,0.01,0.03,,4466,1094
24688,4900,4900,989,2,2,0.26,0.24,0.03,31.6,29850,4664,0
16569,4900,4900,5881,253,2.16,4.79,5.64,4.8,86.5,749747,2844,0
22224,4900,4900,107,3,1,0.09,0.04,0.01,0.51,115652,4125,0
21078,9800,9800,191,12,1,0.41,0.63,0.49,2.64,188881,3928,0
12949,7100,7100,3734,40,3,0,0,0,0,10065,1598,0
55488,0,0,1,0,0,0.1,0,0,0,,5533,0
41919,0,0,6,0,0.08,0,0,0,0,,5113,0
14480,9800,9800,134,0,1,0,0,0,0.04,12053,2151,0
78060,4900,4900,373,1,0.8,0.3,0.3,0.1,0,,6022,0
36527,4900,4990,274,9,1,0,0,0,0,3357,6442,68
58137,0,0,39,0,0.11,0.54,0.35,0.03,0.65,,5593,0
110161,13970,26690,19617,3495,1,0.5,0.26,0,841.9,36405,7705,0
122280,9890,13280,2040,53,4,1.57,12.07,1.36,67.43000000000001,169219,9599,1
118171,5700,5700,84,2,3.93,0.36,0.93,0.29,1,50311,9360,0
122102,9180,11880,757,56,14.92,33.17,5.42,0.92,36.92,22767,9515,0
117435,0,0,22,10,2,0,0.13,0.13,0,417,8790,0
126554,0,0,1011,38,2.91,0.45,0.64,0.09,2.91,13676,10177,0
125061,5700,5700,148,8,19.73,0.27,0.18,0,0.36,179158,10011,0
91921,13970,13970,0,0,1,0,0,0,0,7436,8366,426
138908,0,0,80,5,2.75,0,0,0,0,44,13980,1
134826,9180,0,176,6,1.86,0.14,0.14,0.14,0,239217,11254,0
72022,20700,7900,376,86,4.11,0.44,0,0,8.779999999999999,219742,5837,0
131654,5700,6270,2667,62,3.38,1.13,20.5,4.88,96.38,816389,10723,0
129155,0,0,4,0,1,0,0,0,0,30037,10471,0
135370,5700,0,11,0,0.67,0.33,0,0,0.17,,11378,0
131641,5700,7790,657,6,2.11,0.11,0,0,0.33,5597,10717,0
91485,7900,7900,460,8,2,0,0,0,1,137502,6330,0
138244,8290,0,3,0,1,0.6,0,0,0.4,5894,11738,0
108058,8700,8700,0,0,1,0,0,0,0,782,7473,0
148749,0,0,9,4,2.5,4,1,0,1.5,591,13475,0
134569,20400,0,7859,1147,5,29.2,195.4,7.2,238.8,490865,11433,1
153080,0,0,3,0,0,0,0,0,0,,14173,0
151519,0,0,138,47,2,2,0,0,9,166916,13912,0
16248,0,0,14,0,1,0.02,0,0,0.01,320967,2683,0
13730,29240,29860,9116,128,5.43,0.5,1.46,1.03,33.07,1002161,1958,1
25532,14900,14900,1,0,1,0.05,0,0,0,969,4883,1
17073,4900,4900,68,2,2.95,0.02,0.01,0,0.02,13448,3083,1
8833,4900,4900,169,3,3.88,0.2,0.39,0.25,0,,777,0
6304,4900,4900,1220,12,2.38,0.58,1.58,0.51,16.16,1361074,1766,434
10275,4900,4900,5663,119,16.64,34.46,70.62,64.44,72.14,,1008,0
11571,24700,24700,56,1,3,0.01,0.02,0,0.01,17498,1199,0
13862,4900,4900,591,13,2.75,1.33,3.63,2.33,13.5,,2073,0
11365,4900,0,4705,0,1,0.17,0.04,0,0,,1135,0
22528,12000,7100,8622,57,2.94,0.53,0.44,0.23,40.61,665309,4191,0
17438,0,0,4,0,1,0.01,0,0,0,,3235,0
29422,0,0,15,0,1,0.05,0,0,0,25543,4823,0
41051,4900,4900,212,22,3.2,0.9,2.59,0.16,3.31,936503,5511,1
79621,7900,7900,637,63,4.22,2.33,4.22,0.5600000000000001,17.67,34568,6078,0
10617,9800,9800,356,14,3.06,0.05,0,0,0.02,601,1424,3
52704,31470,31470,781,14,1,0.36,1.02,0.16,2.86,23978,5459,0
10702,0,0,12,0,1,0.05,0.02,0,0,,1123,1
14810,4900,4900,101,5,3,0.24,0.76,0.21,4.97,,2262,0
46189,4900,0,11,0,1,0.13,0.04,0.04,0.07000000000000001,1163,5307,0
73123,9900,7900,3219,281,0.5,0,0,0,0,,5880,0
24388,0,0,16,0,2.83,0.33,0.13,0.1,0.22,126730,4701,0
22038,14900,14900,7617,0,4.13,0.16,0,0,75.15000000000001,157321,4095,0
13290,4900,17000,4284,469,2.57,0.14,0.24,0,0,,1716,0
10816,4900,4900,208,12,1,0.1,0,0,0,37459,1629,4
45559,7900,0,2,0,1,0.09,0,0,0.02,93406,5289,0
17433,4900,0,464,1,0.93,0.28,0.44,0,1.34,,3116,0
74513,7900,7900,101,11,2,0.5,0.13,0,3.25,140397,5924,0
46754,4900,4900,13,0,2,0,0,0,0.11,3061,5335,0
77990,7900,7900,84,3,2,1.6,1.3,0.1,1.7,655009,6001,0
24414,7900,15900,2426,3,3,0.33,0.1,0.24,1.29,542831,5824,67
105689,9180,9180,18,0,3,0,0,0,0,8585,7066,1
112277,7860,7860,2830,27,9.31,0.25,0.38,0.38,33.5,24961,8406,0
127949,4900,4900,3,0,2,0,0,0,0,2463,10606,1
109725,5300,5300,95,3,2.57,0.1,0.05,0,0,17020,10099,427
124645,31000,0,27631,930,13.69,1.46,5.92,1.54,52.08,344172,11284,1
112715,9180,9180,159,5,3,0.93,2.21,0.86,10.14,31791,8523,0
149078,0,0,35963,26460,6,2,1,1,1,887412,13541,0
132731,14920,14920,1990,3,5.14,3.14,7.57,0.57,3.71,777714,10951,0
120592,0,0,1,0,1,0,0,0,0,60056,9234,0
127327,19100,0,1869,424,1.2,0.5,4,0.7,5,523479,12777,2
132067,12140,12140,2524,22,1.63,0.5,0.38,0,0.5,306550,10798,0
103728,9800,5300,28,4,3.09,0.57,2.52,0,0.7,19251,7418,1
131989,4900,4900,2593,0,1.86,0,0,0,0,27432,10854,0
123362,7890,7890,0,0,1,0,0,0,0,139,10149,0
132253,0,0,571,0,0,0,0,0,0,,10850,0
100126,4900,4900,96427,4532,1.86,29.14,75.43000000000001,59.86,3849,6269689,6828,0
137508,9180,0,2,0,3,0.25,0,0,0.25,13927,11649,0
122653,13080,13680,1042,64,4.8,12.73,21.8,3.07,19.47,219956,9894,0
127734,5950,0,957,0,1,0,0,0,0,,10308,0
105673,0,0,0,0,1,0.5,0,0,0,0,6808,0
106921,0,0,14,0,0.2,1,0,0,0,,7124,0
131747,0,0,11258,0,1.86,0,0,0,0,16895,10847,0
132716,0,0,6,0,0,0.86,0.71,0,0.29,,10946,0
143872,5700,0,12,5,4.5,0.5,0,0,1.5,30821,12707,0
152390,0,0,2,2,2,6,1,0,5,17328,14202,0
8649,4900,4900,7,0,1,0.01,0.02,0,0,,710,0
24779,16000,0,798,12,2.93,0.3,0.32,0.02,21.3,2428836,4690,0
18586,4900,0,34,0,1,0.07000000000000001,0.11,0,0.12,46717,3485,0
13156,7100,6000,3956,34,4.46,557.58,72.01000000000001,0.03,667.4400000000001,2875338,1812,1
38982,14900,14900,549,11,2.96,0,0,0,0,,4976,0
11563,4900,4900,2160,57,9.59,3.76,11.2,5.69,27.86,,1233,0
23328,14900,14900,278,3,2,0.15,0.05,0.05,1.45,127240,4361,0
8535,4900,4900,4824,307,6.93,1.07,10.12,4.13,79.7,,685,0
18000,6000,4900,2548,39,7.59,3.31,7.89,2.69,74.31,1516672,3330,0
11201,9800,9800,735,30,6,0.23,0.4,0.09,0.29,32174,1105,0
16242,7100,18200,57770,297,6.16,1.05,1.65,0.64,125.2,9810,2692,0
13681,9800,9800,272,3,7,0.19,0.49,0.42,2.11,1521564,1951,1
15316,0,0,74,3,1.97,0,0,0,0.02,1570,2788,426
23031,14900,14900,4424,50,5.61,5.59,7.22,3.91,354.74,592124,4413,1
16836,9300,9300,2291,405,12.75,0.19,0.06,0,36.58,12170,2949,0
54943,0,0,47,1,2.89,0.11,0,0,0,11342,5592,0
23017,0,0,13,0,0.45,0.01,0.01,0,0.01,,4278,0
54044,4900,0,26,2,2.98,0.43,0.5,0,0.38,597906,5603,0
15858,0,0,180,0,1,0,0,0,0,14114,2615,0
83193,5700,5890,423,18,2.28,0.53,1.52,0.71,2.13,123,7760,1
18812,0,0,1,0,0.01,0.04,0,0,0.01,,3535,0
13359,4900,6000,612,52,9.98,0.39,0.39,0.18,0.39,2583388,1777,0
42827,0,0,1692,25,1,0.04,0.26,0,11.66,23993,5306,0
25717,14900,14900,7102,146,2.87,1.47,0.8,0,8.380000000000001,621254,4741,1
129747,0,0,1,0,1,0,0,0,0,1706,10536,0
130195,10600,10600,97,6,8.199999999999999,1.6,3,0.3,2,913916,10571,0
148804,0,0,5,1,1,5.5,1.5,1.5,2.5,,13483,0
154067,0,0,0,0,1,0,0,0,0,16478,14346,0
136091,4900,0,3,0,1.2,1.2,0.2,0,0.4,2269286,11556,0
147302,15280,0,444,3,2,3,5,0.33,1.67,409385,13236,0
143845,5700,0,68,15,2.5,0,0,0,7,23548,12688,0
150023,0,0,1,0,1,0,0,0,0,79667,13694,0
8117,6000,4900,1160,53,2.01,0.04,0,0,0,,1530,432
23994,0,0,15,0,0,0.02,0,0,0.02,,4514,0
13916,4900,4900,729,16,4.58,2.8,7.74,6.76,11.02,106650,1990,0
3580,12000,10900,3025,37,8.529999999999999,0.04,0.02,0,1.38,783,1259,367
12821,6000,6000,2271,39,5.89,0.68,3.36,1.2,53.51,873905,1616,0
9395,4900,4900,4,0,1,0.11,0.01,0,0,,840,0
42343,4900,0,1,0,1,0,0,0,0,3109,5124,0
12195,0,0,51,0,1,0.06,0.04,0,0.02,,1397,0
41893,0,0,3,0,0,0,0,0,0,,5108,0
17538,11500,18200,10651,49,5.45,2.88,3.64,3.4,17.49,37031,3164,0
16783,4900,4900,240,15,3.43,1.4,3.59,1.16,4.35,91479,3533,2
18575,4900,4900,36,0,2.98,0.04,0.01,0,0.03,11183,3482,0
16814,4900,4900,477,17,1,0.09,0.31,0.13,2.75,22801,2911,0
16737,0,0,6,0,1,0.02,0,0,0,0,2894,0
11179,4900,4900,265,2,2,0.27,0.47,0.3,1.42,483106,1798,4
45501,4900,4900,51,1,1.95,0.63,0.84,0.35,2.02,241401,5283,0
23403,79800,79800,10993,128,8.66,0.58,0.92,0.82,2.39,286684,4387,0
14963,4900,4900,773,5,2.14,0.17,0,0,0.07000000000000001,292864,2299,0
50976,4900,4900,6,0,1.95,0.57,0.3,0.05,0.48,329303,5453,0
39964,0,0,162,3,0,0.12,0,0,0.06,,5010,0
42797,13340,13340,534,19,1.72,2.77,3.23,2.92,5.93,1149517,5159,0
114881,9360,8935,1542,33,6.38,1.46,2,1.08,8.08,89475,9243,1
119154,4900,4900,141,9,3.89,0.44,1.67,0.5600000000000001,0.44,75206,9020,0
106003,12160,12920,992,7,1.95,0.95,7.65,2.4,9.699999999999999,451407,7049,1
116809,4900,5300,176,1,2.33,0.53,0.73,0.53,1.53,106295,8665,0
111096,5700,10380,794,10,1.79,0.21,0.11,0.05,4.68,311910,8352,0
110200,14230,15170,4298,447,11.15,9.539999999999999,56.31,2.69,25.23,487043,8725,426
111173,7600,15030,2705,14,5.31,0.15,0.85,0.54,4.69,4956,7843,0
113661,22540,22540,8473,158,4.14,6.36,20.21,6.36,187.79,121322,8521,0
118919,0,0,2,0,0,0,0,0,0,,8990,0
126207,8940,6080,459,13,4.4,1.8,0.6,0.3,46.9,36180,10122,0
118982,5700,5700,260,13,5.89,0.22,0.22,0,0.22,32936,9023,0
17631,14310,15150,3870,0,2.64,0,0.27,0.27,10.41,95631,9838,366
135661,6460,0,471,67,4.8,6.2,10.2,0,6.2,20401,11395,0
107241,5700,5700,32,5,3.75,1.5,0.25,0,3.25,146094,7232,0
130311,16620,17280,7054,14,3.88,0.13,0.5,0,3.25,334999,10684,0
130890,0,0,619,0,0,0,0,0,0,,10653,0
128424,16900,10360,3484,16,1,0.45,0.55,0.36,4.55,335921,10543,1
129916,7890,7890,0,0,1,0,0,0,0,14865,10545,0
124531,7890,7890,4,0,2,0,0,0,0,7474,9923,0
118734,9180,9180,0,0,2,0,0,0,0,2857,8960,0
107782,8170,4900,1014,6,4,0.09,0,0,0,267709,10993,428
132084,0,0,1,0,1,0,0,0,0,,10800,0
123408,0,0,3,0,1,0,0,0,0.09,14447,9753,0
81664,0,0,94,0,1,0,0,0,0,,6116,0
94280,7900,48000,17254,180,9,11.25,42,6.5,406.88,173279,6380,0
60286,4900,4900,164,11,1.23,0.23,0.08,0.15,6.85,393332,6107,0
101437,9180,80900,0,0,4.8,0,0,0,0,37018,6520,0
115739,6300,16620,11856,311,4.47,2.6,21.8,7.13,63.93,334673,8677,1
106873,0,0,4168,296,1,0,0,0,0,31467,10916,428
117226,4900,8290,19,3,2.17,0,0,0,0,1628,9918,1
106152,10110,7890,26,0,2,0,0,0,0,887,6919,0
88775,15900,7900,83,7,3,0,0,0,2.38,206201,6230,0
136917,5700,0,6,2,1,1.8,1.2,0,1.4,455066,11567,0
128656,4900,0,1,0,1,0.36,0,0,0.09,12472,10410,0
131015,5700,0,147,4,3.22,1.33,1.22,0,4.33,713918,11471,1
138843,9180,0,1,0,1,0,0,0,0,,11856,0
105812,9180,9180,20,3,2,0,0,0,0,962908,6843,0
154523,0,0,1,1,2,3,0,0,3,1588,14920,0
108698,9180,9180,119,10,3,1,5,0,2,528507,7515,0
107802,6100,6100,3,0,2,0,0,0,0,,7328,0
138624,0,0,17,1,3.67,0,0,0,0,478256,11808,0
16313,0,0,6,0,0.02,0,0.01,0,0.03,,2795,425
52129,0,0,4,0,1,0.07000000000000001,0,0,0,71,5440,0
18286,64700,74600,579040,2968,2.88,0.01,0,0,0.01,72979,3735,1
2537,4900,0,867,4,2.06,0.1,0.18,0,0.02,113668,36,5
17127,0,0,9,0,1.99,0,0.01,0,0,3555,3050,0
19955,0,0,1,0,1,0,0.02,0,0,33,3761,0
13360,4900,4900,349,10,3.29,0.76,3.13,0.98,3.48,903054,1862,0
3064,14900,14900,21209,153,43.32,0.02,0.02,0.02,0.02,33799,3688,732
5043,4900,0,0,0,1,0.01,0,0,0,17046,3095,726
17057,4900,4900,604,52,6.64,0.95,2.01,0.3,4.46,415630,3002,0
15307,4900,4900,631,5,1.52,0.39,0,0,0.26,,2410,0
23871,0,0,0,0,0,0.05,0,0,0,,4483,0
23184,4900,4900,25,8,1,0.58,0.44,0,0.53,155880,4324,0
13858,18100,17000,8163,286,8.4,0.9399999999999999,3.96,1.25,271.08,446297,1936,0
12447,4900,4900,2097,2,2.08,1.36,0.3,0.12,1.14,,1443,0
17493,4900,4900,155,1,0.42,0.23,0.36,0.22,2.15,,3162,0
6368,4900,4900,2425,35,1.98,0.6899999999999999,1.96,1.53,11.47,53730,2753,792
23745,20600,20600,22,1,2.48,0.13,0.06,0.04,0.39,17610,4456,0
24363,4900,4900,69,2,1,0.05,0.71,0.19,0.85,174011,4576,0
83986,5700,0,194,0,2,0,0,0,0,,6162,0
9767,4900,4900,814,28,6.61,0.42,0.9399999999999999,0.11,8.98,,997,1
18278,4900,4900,48,2,1,0,0.02,0.01,0.32,7880,3418,0
11190,0,0,16,0,1,0.04,0,0,0,,1108,0
12465,4900,4900,361,6,2,0.03,0,0,0,,1467,0
39868,10220,5600,777,28,1.68,0.27,2.51,0.93,57.24,2444645,5016,0
10548,4900,4900,2667,11,4.89,0.05,0.96,0.37,8.09,,1001,0
9178,4900,4900,168,4,2.61,0.46,0.55,0.17,6.48,,803,0
21364,0,0,3,0,1,0.01,0,0,0,1837,5164,4
12487,9800,9800,26,0,2.82,0.09,0.04,0,0.01,24802,1458,0
11994,9800,9800,278,2,1.57,0.04,0.03,0.01,0.61,115732,1382,1
15133,4900,4900,275,11,3,1,1.36,0.84,13.72,340631,2381,0
13804,0,0,614,0,1,0.01,0.01,0,0.01,56,3090,359
20646,54800,54800,199285,2322,7.23,15.47,103.11,36.57,22884.55,1629138,3904,1
23081,0,0,615,4,1,0.2,0.21,0.03,3.74,8303,4292,0
940,4900,4900,23283,438,3.58,18,57.32,34.44,79.03,895552,165,432
20169,14900,4900,1864,21,4.78,1.79,2.7,2.96,50.17,54398,3781,0
23370,0,0,10,0,1.92,0.22,0.12,0,0.21,83765,4369,0
9652,4900,4900,83,1,1,0.01,0,0,0.17,,1398,4
14869,4900,4900,1,0,1,0.19,0.13,0,0.09,0,2271,0
17496,4900,0,18,0,3.18,0.04,0.01,0,0.02,31627,3145,0
15940,12000,10900,763,25,2.85,0.38,0.32,0.52,2.77,203912,2578,0
8506,10600,10600,103,1,1.07,0.08,0.04,0.01,0.1,149256,680,0
15035,4900,4900,2660,3,4.48,0.73,0.37,0.28,11.86,659202,2567,1
16670,4900,4900,60,1,2,0.08,0.2,0.07000000000000001,0.67,236555,2885,0
24299,4900,4900,1142,398,1.73,0.02,0.02,0,0.03,1313,4575,0
43159,4900,4900,24,1,1,0.02,0.07000000000000001,0,0.28,104084,5288,0
18433,4900,4900,6,0,1,0.03,0.02,0.01,0.01,22308,3450,0
51420,7900,7900,458,53,6.81,1.16,3.72,0.12,13.12,1643291,5602,0
13151,4900,4900,1,0,1,0,0,0,0,,1674,0
10986,49900,44900,1010209,21819,6.24,0.21,7.85,0.03,2525.3,95405,,64
35837,0,0,1614,0,1,0.08,0,0,0,177292,4925,0
14735,4900,4900,247,4,1,0.18,0.35,0.06,5.65,103256,2216,0
110095,22500,22500,14855,0,7.33,0.64,1.09,0.76,53.1,,7745,0
119598,5700,5700,41,0,1,0.55,1.45,0.45,0.64,73301,9066,0
121478,5700,5700,1,1,1,0,0,0,0,452,9381,0
119439,9180,9180,339,27,2,0.42,0.17,0,0.25,184036,9047,0
122869,22540,9180,18334,5,4.23,1.31,2.46,0.54,1.85,,10152,0
118510,4900,7620,4494,206,5.46,24.54,52,21.46,24.54,213108,8918,0
124283,5700,5700,53,2,2,0.07000000000000001,0,0.07000000000000001,0.36,4960,9930,0
126290,8290,8290,95,3,3.45,0.27,0.18,0,1.09,8788,10165,0
21094,9180,0,255,4,1.89,0.39,0.11,0,0.28,834995,11781,365
124700,5300,7120,1035,10,3.45,0.91,8.18,0.55,6.55,83429,9946,0
127396,8935,0,181,0,1.55,0.27,0.27,0,0.27,14844,10400,0
111397,5700,5700,12,0,4.25,0.06,0,0,0,25585,7932,0
118511,0,0,1,0,0.71,0,0,0,0,,8916,0
131065,10390,12140,1089,35,4.89,0.67,1.22,0.67,7.56,516066,11004,0
76171,9900,7900,1235,194,5.9,1.1,0.1,0.1,24.5,386713,5989,0
108409,4900,4900,44,7,1,0.28,1.33,0.06,0.28,1094965,7783,425
124704,7890,7890,82,9,4.33,0.25,0,0,0,348,10323,0
46623,7900,7900,317,0,1,0.2,0,0,0.14,,5433,0
67054,0,0,549,0,1,0.1,0,0,0.1,391070,6193,0
12724,4900,4900,61,0,1.99,0.06,0,0,0,,1603,0
83510,4900,4900,127,13,4.67,0.5,0.83,0.17,1,114950,6175,0
111095,4900,0,24,0,1,0,0,0,0,17395,7780,0
132277,9800,0,4,0,2,0,0,0,0,77899,10856,0
112690,8700,8700,1244,214,4.92,0.31,0,0,0.08,299272,8470,0
138256,4900,0,23,2,1.75,1,6,0,1,518423,11807,0
124428,0,0,0,0,1,0,0,0,0,16844,14377,3
111041,6460,7410,2756,105,4.86,0.93,5.36,0.07000000000000001,52.29,29036,8051,0
137095,4900,0,3,0,2.6,1,1.2,0.2,0.4,1709,11603,0
116032,5700,5700,167,8,3.18,0.36,0.55,0.36,1.18,24664,9427,1
109715,5700,5700,918,49,7.75,2.38,9.630000000000001,0.13,2.94,106376,7866,425
111105,22280,9290,914,0,1.57,2.43,0.43,2.39,2.29,2417810,7876,0
135615,0,0,1,0,1,0.17,0.33,0,0.17,2137,11388,0
99501,5700,7030,525,54,3,4.5,17.83,3,19.83,698924,6516,0
73801,39900,7900,10,0,4.75,0,0,0,0,251257,5927,0
124850,4900,0,1,0,1,0,0,0,0,16244,10111,0
89398,4900,4900,2,0,1,0.75,0,0,0.25,60,6239,0
94702,5700,5700,39,4,1,0.38,0,0,0,2165443,7400,1
128262,0,0,1,1,3.73,0.45,0,0,0,45635,10376,0
99487,0,0,26,0,1,0.8,0,0,0,,6456,0
137975,4900,0,13,1,1,1.4,0.6,0,0.8,789704,11692,0
106875,6300,6440,16,2,1.67,0,0,0,0,1609663,7381,0
5528,21500,18200,62651,486,8.65,0.36,11.36,6.64,204.4,938540,2946,724
17425,4900,0,1,0,1,0.05,0.02,0,0.02,,3112,0
20167,7100,21500,24534,979,8.710000000000001,0.13,0.8100000000000001,0.34,5.33,216962,3796,0
13269,4900,4900,66,3,2,1.18,1.68,0.25,3.13,1744902,1708,0
16392,0,0,6,0,1,0.05,0.04,0.01,0.05,571,2736,0
20690,0,0,2,0,0.42,0.06,0,0,0.02,,3851,0
16735,4900,4900,27,0,1,0.06,0.04,0,0.04,4833,2893,0
17126,4900,0,1,0,2,0.04,0.04,0,0.03,6078,3016,0
20381,4900,4900,123,4,1,0.05,0.32,0.11,1.75,11257,4166,2
24195,0,0,0,0,0.47,0.05,0,0,0,,5221,2
16132,4900,4900,394,3,2.55,0.03,0.01,0.01,1.45,277682,3511,427
3349,12000,10900,2016,72,4.56,2.22,3.91,0.8100000000000001,33.66,2103117,218,4
11416,4900,4900,1782,34,5.73,0.25,0.02,0.01,0.85,,1245,0
23191,4900,0,270,7,1,0.25,0.18,0.01,0.33,142295,4325,0
23205,14900,14900,834,40,7.44,0.77,0.71,0.37,6,184799,4328,0
27867,0,0,32159,0,0,1.67,1.76,3.4,585.89,,4763,0
42798,4900,4900,147,4,5.26,0.54,0.13,0,0.7,26502,5160,0
44331,7900,0,963,0,0.83,0.07000000000000001,0,0,0,,5241,0
89290,4900,4900,279,15,3.63,0.38,0.13,0,0.38,1873,6263,0
24146,4900,4900,47,3,2.49,0.29,0.08,0.02,0.78,25086,4754,1
15520,4900,4900,21,5,1.83,0.33,0.11,0,0.33,70875,2547,0
70857,7900,7900,580,13,4,1.25,0,0.88,2.25,1054514,5817,0
79632,8460,8460,4840,0,1.1,0.3,0,0,0.2,76700,7568,1
18240,4900,4900,97,1,0.85,0.07000000000000001,0.01,0.01,0.71,,3411,0
18792,4900,4900,944,59,2.99,0.5,3,1.01,13.55,49633,3540,0
